"","agemid","low95","median","up95"
"1",37,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"2",41,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"3",53,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"4",57,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"5",59,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"6",82,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"7",85,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"8",94,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"9",97,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"10",100,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"11",102,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"12",106,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"13",110,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"14",137,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"15",140,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"16",142,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"17",150,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"18",155,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"19",158,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"20",159,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"21",196,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"22",202,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"23",208,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"24",214,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"25",215,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"26",216,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"27",226,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"28",257,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"29",258,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"30",264,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"31",267,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"32",273,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"33",276,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"34",297,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"35",321,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"36",325,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"37",328,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"38",329,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"39",337,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"40",338,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"41",359,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"42",363,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"43",370,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"44",372,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"45",375,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"46",376,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"47",407,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"48",428,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"49",444,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"50",455,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"51",462,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"52",464,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"53",507,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"54",509,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"55",510,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"56",524,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"57",530,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"58",531,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"59",534,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"60",554,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"61",555,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"62",573,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"63",574,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"64",585,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"65",586,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"66",588,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"67",626,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"68",627,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"69",629,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"70",632,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"71",644,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"72",653,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"73",654,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"74",680,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"75",693,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"76",713,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"77",715,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"78",728,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"79",749,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"80",760,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
"81",772,2.44046075791413e-05,0.00060080007292859,0.00278732312955582
