"","time","2.5%","50%","97.5%"
"1",42,0.196268007035047,6.35608817202734,419.23947371819
"2",47,0.196268007035047,6.35608817202734,419.23947371819
"3",53,0.196268007035047,6.35608817202734,419.23947371819
"4",59,0.196268007035047,6.35608817202734,419.23947371819
"5",85,0.196268007035047,6.35608817202734,419.23947371819
"6",96,0.196268007035047,6.35608817202734,419.23947371819
"7",97,0.196268007035047,6.35608817202734,419.23947371819
"8",109,0.196268007035047,6.35608817202734,419.23947371819
"9",140,0.196268007035047,6.35608817202734,419.23947371819
"10",146,0.196268007035047,6.35608817202734,419.23947371819
"11",157,0.196268007035047,6.35608817202734,419.23947371819
"12",159,0.196268007035047,6.35608817202734,419.23947371819
"13",205,0.196268007035047,6.35608817202734,419.23947371819
"14",214,0.196268007035047,6.35608817202734,419.23947371819
"15",216,0.196268007035047,6.35608817202734,419.23947371819
"16",224,0.196268007035047,6.35608817202734,419.23947371819
"17",256,0.196268007035047,6.35608817202734,419.23947371819
"18",266,0.196268007035047,6.35608817202734,419.23947371819
"19",271,0.196268007035047,6.35608817202734,419.23947371819
"20",276,0.196268007035047,6.35608817202734,419.23947371819
"21",328,0.196268007035047,6.35608817202734,419.23947371819
"22",336,0.196268007035047,6.35608817202734,419.23947371819
"23",338,0.196268007035047,6.35608817202734,419.23947371819
"24",340,0.196268007035047,6.35608817202734,419.23947371819
"25",364,0.196268007035047,6.35608817202734,419.23947371819
"26",374,0.196268007035047,6.35608817202734,419.23947371819
"27",375,0.196268007035047,6.35608817202734,419.23947371819
"28",382,0.196268007035047,6.35608817202734,419.23947371819
"29",432,0.196268007035047,6.35608817202734,419.23947371819
"30",444,0.196268007035047,6.35608817202734,419.23947371819
"31",453,0.196268007035047,6.35608817202734,419.23947371819
"32",464,0.196268007035047,6.35608817202734,419.23947371819
"33",510,0.196268007035047,6.35608817202734,419.23947371819
"34",513,0.196268007035047,6.35608817202734,419.23947371819
"35",528,0.196268007035047,6.35608817202734,419.23947371819
"36",565,0.196268007035047,6.35608817202734,419.23947371819
"37",580,0.196268007035047,6.35608817202734,419.23947371819
"38",581,0.196268007035047,6.35608817202734,419.23947371819
"39",587,0.196268007035047,6.35608817202734,419.23947371819
"40",628,0.196268007035047,6.35608817202734,419.23947371819
"41",629,0.196268007035047,6.35608817202734,419.23947371819
"42",639,0.196268007035047,6.35608817202734,419.23947371819
"43",644,0.196268007035047,6.35608817202734,419.23947371819
"44",680,0.196268007035047,6.35608817202734,419.23947371819
"45",686,0.196268007035047,6.35608817202734,419.23947371819
"46",699,0.196268007035047,6.35608817202734,419.23947371819
"47",715,0.196268007035047,6.35608817202734,419.23947371819
"48",768,0.196268007035047,6.35608817202734,419.23947371819
"49",780,0.196268007035047,6.35608817202734,419.23947371819
"50",786,0.196268007035047,6.35608817202734,419.23947371819
"51",850,0.196268007035047,6.35608817202734,419.23947371819
"52",980,0.196268007035047,6.35608817202734,419.23947371819
"53",997,0.196268007035047,6.35608817202734,419.23947371819
"54",1014,0.196268007035047,6.35608817202734,419.23947371819
"55",1052,0.196268007035047,6.35608817202734,419.23947371819
"56",1134,0.196268007035047,6.35608817202734,419.23947371819
"57",1176,0.196268007035047,6.35608817202734,419.23947371819
"58",1188,0.196268007035047,6.35608817202734,419.23947371819
"59",1226,0.196268007035047,6.35608817202734,419.23947371819
"60",1348,0.196268007035047,6.35608817202734,419.23947371819
"61",1356,0.196268007035047,6.35608817202734,419.23947371819
"62",1377,0.196268007035047,6.35608817202734,419.23947371819
"63",1389,0.196268007035047,6.35608817202734,419.23947371819
"64",1519,0.196268007035047,6.35608817202734,419.23947371819
"65",1526,0.196268007035047,6.35608817202734,419.23947371819
"66",1564,0.196268007035047,6.35608817202734,419.23947371819
"67",1592,0.196268007035047,6.35608817202734,419.23947371819
"68",1676,0.196268007035047,6.35608817202734,419.23947371819
"69",1721,0.196268007035047,6.35608817202734,419.23947371819
"70",1755,0.196268007035047,6.35608817202734,419.23947371819
"71",1806,0.196268007035047,6.35608817202734,419.23947371819
"72",1823,0.196268007035047,6.35608817202734,419.23947371819
"73",1841,0.196268007035047,6.35608817202734,419.23947371819
"74",1848,0.196268007035047,6.35608817202734,419.23947371819
