"","agemid","low95","median","up95"
"1",42,0.00101853489428044,0.00469298820625443,0.0196726425239916
"2",47,0.00101853489428044,0.00469298820625443,0.0196726425239916
"3",53,0.00101853489428044,0.00469298820625443,0.0196726425239916
"4",59,0.00101853489428044,0.00469298820625443,0.0196726425239916
"5",85,0.00101853489428044,0.00469298820625443,0.0196726425239916
"6",96,0.000589056421323995,0.00362741318584838,0.0189173616897897
"7",98,0.000589056421323995,0.00362741318584838,0.0189173616897897
"8",110,0.000589056421323995,0.00362741318584838,0.0189173616897897
"9",141,0.000589056421323995,0.00362741318584838,0.0189173616897897
"10",146,0.000589056421323995,0.00362741318584838,0.0189173616897897
"11",158,0.000589056421323995,0.00362741318584838,0.0189173616897897
"12",159,0.000589056421323995,0.00362741318584838,0.0189173616897897
"13",206,0.0021235927837149,0.0179518424264769,0.0963774334487245
"14",214,0.0021235927837149,0.0179518424264769,0.0963774334487245
"15",216,0.0021235927837149,0.0179518424264769,0.0963774334487245
"16",224,0.0021235927837149,0.0179518424264769,0.0963774334487245
"17",257,0.0021235927837149,0.0179518424264769,0.0963774334487245
"18",266,0.0021235927837149,0.0179518424264769,0.0963774334487245
"19",271,0.0021235927837149,0.0179518424264769,0.0963774334487245
"20",276,0.00189412559730273,0.0177526979500788,0.0914228668654804
"21",330,0.00189412559730273,0.0177526979500788,0.0914228668654804
"22",336,0.00189412559730273,0.0177526979500788,0.0914228668654804
"23",340,0.00189412559730273,0.0177526979500788,0.0914228668654804
"24",343,0.00189412559730273,0.0177526979500788,0.0914228668654804
"25",375,0.00114351727148855,0.00512182114411752,0.0198063150779022
"26",379,0.00114351727148855,0.00512182114411752,0.0198063150779022
"27",385,0.00114351727148855,0.00512182114411752,0.019806315077902
"28",432,0.00114351727148855,0.00512182114411752,0.0198063150779022
"29",453,0.00114351727148855,0.00512182114411752,0.0198063150779022
"30",460,0.000694433049068975,0.0039510423226449,0.0193458301366208
"31",464,0.000694433049068975,0.0039510423226449,0.0193458301366208
"32",510,0.000694433049068975,0.0039510423226449,0.0193458301366208
"33",516,0.000694433049068975,0.0039510423226449,0.0193458301366208
"34",531,0.000694433049068975,0.0039510423226449,0.0193458301366208
"35",534,0.000694433049068975,0.0039510423226449,0.0193458301366208
"36",571,0.00196551877464531,0.0176845005161144,0.0962413250450386
"37",586,0.00196551877464531,0.0176845005161144,0.0962413250450385
"38",588,0.00196551877464531,0.0176845005161144,0.0962413250450386
"39",629,0.00196551877464531,0.0176845005161144,0.0962413250450386
"40",631,0.00196551877464531,0.0176845005161144,0.0962413250450386
"41",647,0.00185066031124174,0.0173896199605967,0.0910561731679047
"42",690,0.00185066031124174,0.0173896199605967,0.0910561731679047
"43",693,0.00185066031124174,0.0173896199605967,0.0910561731679047
"44",706,0.00185066031124174,0.0173896199605967,0.0910561731679047
"45",722,0.00185066031124174,0.0173896199605967,0.0910561731679047
"46",770,0.00129440706832465,0.00555463674544727,0.021255685168947
"47",780,0.00129440706832465,0.00555463674544727,0.021255685168947
"48",850,0.000747350136113602,0.00433309007700867,0.0197817296032871
"49",857,0.000747350136113602,0.00433309007700867,0.0197817296032871
"50",980,0.00270018097015721,0.0193791526133143,0.0971836564725251
"51",997,0.00270018097015721,0.0193791526133143,0.0971836564725251
"52",1014,0.00208296796162643,0.0188987063672123,0.0935098359505672
"53",1052,0.00208296796162643,0.0188987063672123,0.0935098359505672
"54",1134,0.002460972402527,0.010321308173518,0.0355709401844411
"55",1176,0.002460972402527,0.010321308173518,0.0355709401844411
"56",1188,0.0013090968064633,0.00913292356779849,0.0334944786874732
"57",1226,0.0013090968064633,0.00913292356779849,0.0334944786874732
"58",1348,0.00330469313228315,0.0224234122800069,0.100331239802949
"59",1356,0.00330469313228315,0.0224234122800069,0.100331239802949
"60",1377,0.00250990234248304,0.0221474695359574,0.0960298561362147
"61",1389,0.00250990234248304,0.0221474695359574,0.0960298561362147
"62",1519,0.00273167742525034,0.0132533515913771,0.0460804784213548
"63",1526,0.00273167742525034,0.0132533515913771,0.0460804784213548
"64",1564,0.00149837089809284,0.0118788030305637,0.0464078541196512
"65",1592,0.00149837089809284,0.0118788030305637,0.0464078541196512
"66",1676,0.00413158050888127,0.0276356605884316,0.106931432480633
"67",1721,0.00413158050888127,0.0276356605884316,0.106931432480633
"68",1755,0.00341718872878365,0.0273580866081217,0.100523986766338
"69",1807,0.00341718872878365,0.0273580866081217,0.100523986766338
"70",1833,0.00255351982840373,0.0120097537173892,0.0415797771778235
"71",1841,0.00255351982840373,0.0120097537173892,0.0415797771778235
"72",1848,0.00255351982840373,0.0120097537173892,0.0415797771778235
