"","agemid","low95","median","up95"
"1",42,1e-12,1e-12,1e-12
"2",47,8.28114668340566e-05,0.000658534062969742,0.00288380598003804
"3",53,0.000396639731484815,0.0030433064901143,0.0118095308764323
"4",59,0.000937516499989827,0.00697582161354682,0.0242235818938419
"5",85,0.0057341195494983,0.0379496677232261,0.0939345069083633
"6",96,0.0127065025894676,0.0511142621534678,0.112593712375497
"7",98,0.0146582466664443,0.0517675013081041,0.112856770774895
"8",110,0.0228348092831399,0.0610719391812124,0.116824762200129
"9",141,0.0416306365890982,0.0909820269575928,0.14600568806744
"10",146,0.0444389160493706,0.0961031513982367,0.156427183634816
"11",158,0.0506716785002082,0.108245228018222,0.180043672376827
"12",159,0.0509455520062413,0.109598101869219,0.182025697769135
"13",206,0.0994458593579323,0.159762497696304,0.248729105809863
"14",214,0.104495347212438,0.16902326205959,0.260382808971125
"15",216,0.10619170892177,0.171186445788593,0.263206188195772
"16",224,0.111958418553966,0.179363875175691,0.278404174180937
"17",257,0.126823636065811,0.214597519868361,0.350020657717385
"18",266,0.130503103537516,0.224642671566195,0.370087168530866
"19",271,0.133434202309747,0.230319616191862,0.382183879275935
"20",276,0.179396670198686,0.271230407237062,0.39932736569852
"21",330,0.323930894012467,0.497730512332011,0.609150366319779
"22",336,0.331495109258234,0.51168334172825,0.618052664070122
"23",340,0.334515640563414,0.518388612114341,0.624060213188096
"24",343,0.339978206362445,0.525031432138845,0.628847970855512
"25",375,0.442328309248178,0.582965668569377,0.664689220623863
"26",379,0.46122386204686,0.590280327277359,0.66890669290541
"27",385,0.48299771962641,0.599810017566322,0.676094941762136
"28",432,0.568412682285383,0.65546900724379,0.738746233663111
"29",453,0.587346155839628,0.677683549640962,0.760251985049223
"30",460,0.599583077155456,0.681814563354094,0.764154148151734
"31",464,0.606459141030187,0.684742728801675,0.765284773442954
"32",510,0.645266966469928,0.712037336450625,0.779720459002756
"33",516,0.64844627194723,0.715032077626971,0.784216607877635
"34",531,0.658209457114303,0.723344386263103,0.796702698960252
"35",534,0.659863268768394,0.72484869934112,0.798502595010852
"36",571,0.684627213116386,0.744857191522003,0.813989248086958
"37",586,0.691345356969018,0.753268932589516,0.820653419807324
"38",588,0.692167918209885,0.754473555831685,0.820959991861032
"39",629,0.711656823116222,0.774456733834417,0.844230693602211
"40",631,0.71247444940163,0.775155746192,0.845385416763365
"41",647,0.744435254561856,0.800267702283177,0.857505585171114
"42",690,0.780873074870768,0.840351125326721,0.890980704078128
"43",693,0.78257513130234,0.841991992313261,0.892470481429771
"44",706,0.788716870649892,0.849465034846424,0.898066828689065
"45",722,0.796059762902409,0.857347950868004,0.906611125066378
"46",770,0.826936705956435,0.885099078032728,0.929647985460668
"47",780,0.830892264542501,0.888406714525385,0.934030597943447
"48",850,0.853159198888614,0.90769590992032,0.950597687181363
"49",857,0.85448899661209,0.909138287534705,0.951433053970845
"50",980,0.885335888921071,0.929265287641982,0.965304660995017
"51",997,0.889294528514246,0.931700707606466,0.96777899692644
"52",1014,0.900191329829863,0.940324215301868,0.970068677918684
"53",1052,0.911299563736589,0.951107556014272,0.976989954693488
"54",1134,0.929721528059507,0.96435515073484,0.985872080564906
"55",1176,0.935636989794978,0.968416549479111,0.98865946988182
"56",1188,0.93726035299617,0.969595581305536,0.989449185992112
"57",1226,0.941051807074696,0.972052293813467,0.99101345434453
"58",1348,0.95500267734461,0.978974967490034,0.994187970046518
"59",1356,0.955839556054543,0.979414431401246,0.994290125222507
"60",1377,0.958992898859682,0.981725633601907,0.994829724283568
"61",1389,0.960754301807937,0.983171968426667,0.995346698737084
"62",1519,0.972620682836419,0.989813579686431,0.998137909798521
"63",1526,0.97308588898863,0.990024969567605,0.998202079717897
"64",1564,0.974904716356161,0.991044979187827,0.998611604692252
"65",1592,0.976160725128934,0.991573668315347,0.998904451564909
"66",1676,0.980434830597362,0.993272703184805,0.999295852670975
"67",1721,0.982452385241795,0.994091368675287,0.99945999193565
"68",1755,0.984092657745105,0.99509396222821,0.999534985904762
"69",1807,0.986441428719628,0.995945801721943,0.999676208003851
"70",1833,0.987312886482985,0.99628990756032,0.999713515331457
"71",1841,0.987555158952041,0.996392099320771,0.999728922194073
"72",1848,0.987765354386163,0.996466934741568,0.999741021519754
