"","agemid","low95","median","up95"
"1",42,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"2",47,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"3",53,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"4",59,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"5",85,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"6",96,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"7",97,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"8",109,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"9",140,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"10",146,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"11",157,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"12",159,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"13",205,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"14",214,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"15",216,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"16",224,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"17",256,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"18",266,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"19",271,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"20",276,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"21",328,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"22",336,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"23",338,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"24",340,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"25",364,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"26",374,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"27",375,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"28",382,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"29",432,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"30",444,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"31",453,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"32",464,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"33",510,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"34",513,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"35",528,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"36",565,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"37",580,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"38",581,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"39",587,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"40",628,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"41",629,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"42",639,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"43",644,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"44",680,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"45",686,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"46",699,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"47",715,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"48",768,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"49",780,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"50",786,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"51",850,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"52",980,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"53",997,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"54",1014,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"55",1052,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"56",1134,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"57",1176,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"58",1188,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"59",1226,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"60",1348,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"61",1356,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"62",1377,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"63",1389,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"64",1519,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"65",1526,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"66",1564,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"67",1592,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"68",1676,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"69",1721,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"70",1755,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"71",1806,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"72",1823,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"73",1841,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
"74",1848,9.48658130741065e-05,0.00256282610326971,0.0178387849105755
