"","time","2.5%","50%","97.5%"
"1",37,0.119663581448906,5.62130232012835,258.653375467562
"2",41,0.119663581448906,5.62130232012835,258.653375467562
"3",53,0.119663581448906,5.62130232012835,258.653375467562
"4",57,0.119663581448906,5.62130232012835,258.653375467562
"5",59,0.119663581448906,5.62130232012835,258.653375467562
"6",82,0.119663581448906,5.62130232012835,258.653375467562
"7",85,0.119663581448906,5.62130232012835,258.653375467562
"8",94,0.119663581448906,5.62130232012835,258.653375467562
"9",97,0.119663581448906,5.62130232012835,258.653375467562
"10",100,0.119663581448906,5.62130232012835,258.653375467562
"11",102,0.119663581448906,5.62130232012835,258.653375467562
"12",106,0.119663581448906,5.62130232012835,258.653375467562
"13",110,0.119663581448906,5.62130232012835,258.653375467562
"14",137,0.119663581448906,5.62130232012835,258.653375467562
"15",140,0.119663581448906,5.62130232012835,258.653375467562
"16",142,0.119663581448906,5.62130232012835,258.653375467562
"17",150,0.119663581448906,5.62130232012835,258.653375467562
"18",155,0.119663581448906,5.62130232012835,258.653375467562
"19",158,0.119663581448906,5.62130232012835,258.653375467562
"20",159,0.119663581448906,5.62130232012835,258.653375467562
"21",196,0.119663581448906,5.62130232012835,258.653375467562
"22",202,0.119663581448906,5.62130232012835,258.653375467562
"23",208,0.119663581448906,5.62130232012835,258.653375467561
"24",214,0.119663581448906,5.62130232012835,258.653375467562
"25",215,0.119663581448906,5.62130232012835,258.653375467562
"26",216,0.119663581448906,5.62130232012835,258.653375467562
"27",226,0.119663581448906,5.62130232012835,258.653375467562
"28",257,0.119663581448906,5.62130232012835,258.653375467562
"29",258,0.119663581448906,5.62130232012835,258.653375467562
"30",264,0.119663581448906,5.62130232012835,258.653375467562
"31",267,0.119663581448906,5.62130232012835,258.653375467562
"32",273,0.119663581448906,5.62130232012835,258.653375467562
"33",276,0.119663581448906,5.62130232012835,258.653375467561
"34",297,0.119663581448906,5.62130232012835,258.653375467562
"35",321,0.119663581448906,5.62130232012835,258.653375467562
"36",325,0.119663581448906,5.62130232012835,258.653375467562
"37",328,0.119663581448906,5.62130232012835,258.653375467562
"38",329,0.119663581448906,5.62130232012835,258.653375467562
