"","agemid","low95","median","up95"
"1",37,1e-12,1e-12,1e-12
"2",41,1.38484820424961e-05,8.79145946922967e-05,0.000317701522525245
"3",53,0.000217601132104392,0.00136961120328278,0.00479208360807178
"4",57,0.000337968041432948,0.00212112849509657,0.0073430405477368
"5",59,0.000407718646511637,0.00255479997711038,0.00878399411357828
"6",82,0.00164851242282049,0.0101398330956499,0.0322054706654361
"7",85,0.00186735701183627,0.0114610524511228,0.03603247595595
"8",94,0.00248204054858006,0.0148059519850509,0.044617490104619
"9",97,0.00253518440435523,0.0152103940419824,0.0450000429794422
"10",100,0.00257737183689951,0.0159151792598354,0.0456084530232203
"11",102,0.00265953312917885,0.0163187308010425,0.0461039170888102
"12",106,0.00277524789846313,0.0171894050718856,0.0471510767708749
"13",110,0.00291836228973264,0.0180054230432103,0.0485369815793075
"14",137,0.00367502179042361,0.0230958050364495,0.0595746597988653
"15",140,0.00372617214414631,0.0239606075047252,0.0613040348647059
"16",142,0.00376098041492293,0.0244816672056658,0.0626965923712078
"17",150,0.00394372027236673,0.0261706657970615,0.0670393458323402
"18",155,0.00411893228590335,0.0270987273510063,0.070248071672921
"19",158,0.00420937577580884,0.0277837914723356,0.07290940746353
"20",159,0.00423629854595852,0.0280324864030747,0.0735429767925029
"21",196,0.0552888565462593,0.156323680762332,0.299242411983686
"22",202,0.066975259334129,0.197464228518473,0.354240474406322
"23",208,0.0770563985648991,0.233411808108114,0.392519592867563
"24",214,0.0874684546380616,0.266647490551547,0.423121027094964
"25",215,0.0891539989187053,0.271540963085168,0.428029666294675
"26",216,0.0902090835961709,0.276149736314506,0.432664853736871
"27",226,0.103604315274591,0.319376303181968,0.469055602493712
"28",257,0.151448601559112,0.417591384947318,0.544826573614694
"29",258,0.152623421741329,0.419842635070442,0.547033896388318
"30",264,0.1596994168029,0.434129523664432,0.55974367131584
"31",267,0.163717622370676,0.441807122560473,0.566057981630066
"32",273,0.171895417490223,0.453764975914254,0.577416192743722
"33",276,0.229063613087003,0.461657241947322,0.579164180340371
"34",297,0.336095664351191,0.509203389080409,0.595626952810249
"35",321,0.396081199077859,0.543869072907381,0.626329360308
"36",325,0.408172933592258,0.549664525171333,0.631001905601162
"37",328,0.413535215662547,0.553657621846281,0.63709411727628
"38",329,0.414788572149573,0.555221785208449,0.637953233047779
"39",337,0.434729189090332,0.565670567921462,0.650416550970676
"40",338,0.435325557994509,0.567009527227592,0.651768595376496
"41",359,0.465424868354389,0.592196290952739,0.680947743545676
"42",363,0.470978520067131,0.597041794827728,0.686907249025849
"43",370,0.491633421877012,0.601923621091775,0.690561744541398
"44",372,0.499421965033645,0.602934151499415,0.690669362878678
"45",375,0.507107710670951,0.604337671887241,0.690849384463519
"46",376,0.509249633863697,0.604775328441348,0.690914286399054
"47",407,0.553961444350449,0.621680465650512,0.699692764906874
"48",428,0.571718042557401,0.636626152385712,0.709526675826553
"49",444,0.580604690412709,0.646623744053495,0.721556186782314
"50",455,0.587379099107362,0.653913968440617,0.728989079401029
"51",462,0.589294073479301,0.655712457367553,0.730725041048587
"52",464,0.589713387608448,0.656042617298397,0.730779519333226
"53",507,0.597338548821512,0.664986988447824,0.737229478700771
"54",509,0.597524251459398,0.665366093591184,0.737658321989695
"55",510,0.597617401874898,0.665576350251328,0.737875024837577
"56",524,0.599676204897213,0.668197254669717,0.74191036645644
"57",530,0.600523776821742,0.669534422607323,0.74414958991393
"58",531,0.600762327283405,0.66977479782577,0.744592258464857
"59",534,0.601609336596168,0.670145513153318,0.745463210747158
"60",554,0.652424302112101,0.721311768836199,0.794265172491511
"61",555,0.657640332780171,0.7264390042728,0.799204893698113
"62",573,0.710775514701714,0.776895723831151,0.846301615636811
"63",574,0.71300810191583,0.778841649777968,0.848788154423329
"64",585,0.730186696787104,0.795378564924744,0.864025842121886
"65",586,0.731297292065065,0.796581105328456,0.865108199405835
"66",588,0.733511059045822,0.799389589658898,0.866406903079919
"67",626,0.768182876518667,0.833482992062126,0.896391891915936
"68",627,0.768961220984079,0.834126688791054,0.897107225423781
"69",629,0.770383848270843,0.835375702938683,0.898511358538907
"70",632,0.772129329028664,0.837645802933651,0.900483804854908
"71",644,0.784668889671879,0.844926967030367,0.904651092364822
"72",653,0.792882137549048,0.850816064614572,0.905804994751755
"73",654,0.793300108931704,0.851407132351392,0.906137233225475
"74",680,0.806361473739344,0.862551162771107,0.912703212507772
"75",693,0.810689161777156,0.867158004669308,0.916347414712279
"76",713,0.819655221843351,0.874629825856843,0.924421747666022
"77",715,0.820504480012606,0.875234947595441,0.924823721475584
"78",728,0.825542186784873,0.879862176286138,0.928359451617828
"79",749,0.834510831840898,0.883895955448514,0.930132625174592
"80",760,0.837852775672249,0.885884883582278,0.930870007152095
"81",772,0.841105738634398,0.888287708096531,0.932044612823794
"82",825,0.853541497472833,0.898439808071919,0.938268547874469
"83",837,0.854912014389633,0.899021323131476,0.938346483664206
"84",867,0.857651977375104,0.901099580385373,0.939156845894622
"85",884,0.859115565779848,0.902149224464595,0.939756856508146
"86",967,0.911687623235852,0.945075228138783,0.972852193005212
"87",984,0.915862980252204,0.949128160415562,0.97618590740333
"88",1010,0.922072334823686,0.954379180918994,0.978973548018386
"89",1013,0.922707211658093,0.954883583895128,0.979109225332048
"90",1014,0.923074176126944,0.955071979510705,0.979145239141782
"91",1042,0.927481005578734,0.958819806833801,0.981245807531081
"92",1047,0.928424413563567,0.959536346590433,0.981666588893313
"93",1061,0.930358086005013,0.960970357342683,0.98259827378162
"94",1120,0.938248762126737,0.965944327943865,0.985169444455902
"95",1141,0.940786851278448,0.967047135893931,0.985742397375339
"96",1148,0.941427546469077,0.96737161953746,0.986045649785879
"97",1158,0.942298839686922,0.96805014944219,0.986256642902518
"98",1176,0.944205087713218,0.96901487013987,0.986701094727524
"99",1202,0.946045718871971,0.969868731863743,0.986958772567602
"100",1230,0.947179889352539,0.970371037343086,0.987188442831772
"101",1242,0.947603467866569,0.97060789549118,0.987303468662708
"102",1334,0.967143630283369,0.984027075517766,0.994250060928008
"103",1340,0.967663144215695,0.9844201304035,0.994444040444248
"104",1377,0.970774500720109,0.986626568993128,0.995733051242009
"105",1389,0.97161688144098,0.987184650802535,0.995874067504981
"106",1414,0.973253459620019,0.987989774269774,0.99616707913513
"107",1450,0.975199928596123,0.989066087262847,0.996749786259147
"108",1523,0.978126525740775,0.99046506326299,0.997261682706242
"109",1526,0.978256180327091,0.990502058480556,0.997283410388906
"110",1537,0.978761663354778,0.990634492506873,0.997297196250517
"111",1541,0.978933045607456,0.990688478829955,0.997340264040116
"112",1551,0.979367065892037,0.990868451268256,0.997400507104401
"113",1564,0.979747939349949,0.990923094957008,0.997415713813772
"114",1592,0.980263630744701,0.99109217431319,0.997447016275255
"115",1667,0.986290890652731,0.99424715497271,0.998407598161596
"116",1721,0.988337050155108,0.995686020711104,0.999036889409623
"117",1755,0.989312701252186,0.996181230746688,0.999166788587897
"118",1760,0.989414390288294,0.996231121597828,0.999180132206119
"119",1806,0.990516342144845,0.996629635032793,0.999311018054226
"120",1823,0.990928546481458,0.996773276807957,0.999369791572805
"121",1841,0.991144065915088,0.996882040804243,0.999396094749904
"122",1848,0.991293666118783,0.996918643010424,0.999403595405927
