"","time","2.5%","50%","97.5%"
"1",37,0.00718206494590545,0.32046934957227,11.8027614859284
"2",41,0.00718206494590545,0.32046934957227,11.8027614859284
"3",53,0.00718206494590545,0.32046934957227,11.8027614859284
"4",57,0.00718206494590545,0.32046934957227,11.8027614859284
"5",59,0.00718206494590545,0.32046934957227,11.8027614859284
"6",82,0.00718206494590545,0.32046934957227,11.8027614859284
"7",85,0.00718206494590545,0.32046934957227,11.8027614859284
"8",94,0.00718206494590545,0.32046934957227,11.8027614859284
"9",97,0.00718206494590545,0.32046934957227,11.8027614859284
"10",100,0.00718206494590545,0.32046934957227,11.8027614859284
"11",102,0.00718206494590545,0.32046934957227,11.8027614859284
"12",106,0.00718206494590545,0.32046934957227,11.8027614859284
"13",110,0.00718206494590545,0.32046934957227,11.8027614859284
"14",137,0.00718206494590545,0.32046934957227,11.8027614859284
"15",140,0.00718206494590545,0.32046934957227,11.8027614859284
"16",142,0.00718206494590545,0.32046934957227,11.8027614859284
"17",150,0.00718206494590545,0.32046934957227,11.8027614859284
"18",155,0.00718206494590545,0.32046934957227,11.8027614859284
"19",158,0.00718206494590545,0.32046934957227,11.8027614859284
"20",159,0.00718206494590545,0.32046934957227,11.8027614859284
"21",196,0.00718206494590545,0.32046934957227,11.8027614859284
"22",202,0.00718206494590545,0.32046934957227,11.8027614859284
"23",208,0.00718206494590545,0.32046934957227,11.8027614859284
"24",214,0.00718206494590545,0.32046934957227,11.8027614859284
"25",215,0.00718206494590545,0.32046934957227,11.8027614859284
"26",216,0.00718206494590545,0.32046934957227,11.8027614859284
"27",226,0.00718206494590545,0.32046934957227,11.8027614859284
"28",257,0.00718206494590545,0.32046934957227,11.8027614859284
"29",258,0.00718206494590545,0.32046934957227,11.8027614859284
"30",264,0.00718206494590545,0.32046934957227,11.8027614859284
"31",267,0.00718206494590545,0.32046934957227,11.8027614859284
"32",273,0.00718206494590545,0.32046934957227,11.8027614859284
"33",276,0.00718206494590545,0.32046934957227,11.8027614859284
"34",297,0.00718206494590545,0.32046934957227,11.8027614859284
"35",321,0.00718206494590545,0.32046934957227,11.8027614859284
"36",325,0.00718206494590545,0.32046934957227,11.8027614859284
"37",328,0.00718206494590545,0.32046934957227,11.8027614859284
"38",329,0.00718206494590545,0.32046934957227,11.8027614859284
"39",337,0.00718206494590545,0.32046934957227,11.8027614859284
