"","agemid","low95","median","up95"
"1",37,1.31825673855641e-12,1.31825673855641e-12,1.31825673855641e-12
"2",41,6.35136918047158e-05,0.000125363935401258,0.000221044330380945
"3",53,0.00094489539705162,0.00185917212098322,0.00324982934748344
"4",57,0.00144846461647531,0.00285661122353967,0.00494873404898367
"5",59,0.00173665276841441,0.00342511779083486,0.00592627607723334
"6",82,0.00660745736186029,0.013027319579957,0.0223326108966283
"7",85,0.00743221528151691,0.0146675486138245,0.0250958926663908
"8",94,0.0145222780764211,0.0228998308581499,0.0362130724579112
"9",97,0.0175888902308743,0.0267520594286751,0.0424269358179574
"10",100,0.0202183474637459,0.0302119019390575,0.0480134921004456
"11",102,0.0215943926827953,0.0324730597426645,0.051144011712112
"12",106,0.0245996709575631,0.0367010586536193,0.0573622373163312
"13",110,0.0275417914069965,0.0408731139249167,0.0629466839812029
"14",137,0.0451549921514021,0.0676659092566347,0.0992985336475541
"15",140,0.0472958966117962,0.0708779473005828,0.103304916351128
"16",142,0.0484348741783657,0.0729915866026827,0.105991813633521
"17",150,0.0535931741993036,0.0813259658760133,0.116805183283204
"18",155,0.0565215795137205,0.0865945804498626,0.12413188800848
"19",158,0.0585868889828261,0.0897024724065842,0.128357841924811
"20",159,0.0592790657398257,0.0907431639469556,0.129744793085962
"21",196,0.116743136041551,0.159967360887668,0.217413241433543
"22",202,0.127186050173678,0.173481554905984,0.233462851533206
"23",208,0.13669083891005,0.185915524260005,0.246652182322761
"24",214,0.146000241121077,0.195991826567151,0.258438873758763
"25",215,0.147542959849631,0.197653171975832,0.260196785223351
"26",216,0.149041691141188,0.199460108560664,0.261954882928036
"27",226,0.162482407707174,0.215161482754336,0.277799609197711
"28",257,0.204552755827489,0.261629121493371,0.328436090205196
"29",258,0.205304945050123,0.263029916994779,0.330172765660511
"30",264,0.210742728383804,0.271310143493552,0.338987187100081
"31",267,0.214499359513717,0.275070177029861,0.344225861847607
"32",273,0.22135970850379,0.283781545559725,0.354143569998185
"33",276,0.244674771444534,0.307282698146138,0.375866431531764
"34",297,0.321021344175637,0.390399259075755,0.460561811704598
"35",321,0.376732313556286,0.441838478643424,0.503454979436122
"36",325,0.384533548367173,0.449079212917752,0.510932520820106
"37",328,0.389236610452616,0.454364330801414,0.516365044930722
"38",329,0.390384683299329,0.45607636181561,0.51804047448326
"39",337,0.402337013441628,0.469200469327681,0.531665349224669
"40",338,0.404400045489727,0.470674556965791,0.533313272291403
"41",359,0.434295760650655,0.501268218666119,0.565763582807836
"42",363,0.439238178514256,0.506422328810688,0.571412706861404
"43",370,0.463197291372109,0.530829844859975,0.593908704845779
"44",372,0.468776568377338,0.53770384295327,0.601134218841263
"45",375,0.474963023005303,0.5467612237185,0.611130834075622
"46",376,0.477403197751786,0.549441000439227,0.614089655865371
"47",407,0.532690472997724,0.603450236726784,0.66646552266913
"48",428,0.559862998547158,0.627693216184929,0.692094841294511
"49",444,0.577627546833857,0.64583436783843,0.71106143000095
"50",455,0.588538429867733,0.656423872987677,0.721798073833298
"51",462,0.605011865827843,0.67311785254785,0.734256538838777
"52",464,0.608762942242774,0.676741047179174,0.73702055582191
"53",507,0.661211002933925,0.723581271953255,0.783169772609214
"54",509,0.663183421637744,0.725312184587295,0.784965647909372
"55",510,0.663909305990552,0.726090354379663,0.785849740910401
"56",524,0.674310184315584,0.73711702832925,0.794343239012202
"57",530,0.678622339141031,0.741195627003819,0.79789036952765
"58",531,0.6795409721839,0.741790828842242,0.798476352638937
"59",534,0.682257344649194,0.743889031804888,0.800105103062624
"60",554,0.705252373238086,0.76395135793016,0.821179325551581
"61",555,0.706627230927461,0.765220440237973,0.822395306125845
"62",573,0.726751560928599,0.783264852247354,0.839859505108094
"63",574,0.727670681781516,0.784097137402561,0.840515798562864
"64",585,0.735938375182736,0.791773345545864,0.847485184337698
"65",586,0.736540582372241,0.792415275303707,0.847768680613738
"66",588,0.737743406619853,0.793788204254107,0.848992756896459
"67",626,0.759989125697646,0.815883297191238,0.867954223593159
"68",627,0.760483007108466,0.816453748107568,0.868347865750713
"69",629,0.761462970597706,0.817549681998428,0.869420254543589
"70",632,0.76291428953554,0.81928139910766,0.870598394883403
"71",644,0.774456275402257,0.828436776201184,0.878721506277518
"72",653,0.781656865094126,0.836658942429745,0.886118007665601
"73",654,0.782461752404732,0.837339547744319,0.886709489515022
"74",680,0.798408897886347,0.851505583150182,0.89937003324332
"75",693,0.804310415117479,0.856777592762814,0.90252680254964
"76",713,0.813340841250859,0.864166644385143,0.908821789791596
"77",715,0.814166012905321,0.864899339288566,0.909532143120688
"78",728,0.819360483219792,0.869671908447541,0.913746654529816
"79",749,0.835134454713201,0.883083480273811,0.924248493255304
"80",760,0.840349161247871,0.887659138202243,0.92765136072269
"81",772,0.845387185165183,0.891715577844702,0.931975979337477
"82",825,0.865606768949486,0.909251094300485,0.94531619692639
"83",837,0.871775762702196,0.914649383445104,0.949409611607905
"84",867,0.88189665153685,0.92283415227846,0.956234349173025
"85",884,0.886102349860838,0.926714403755516,0.958938663956356
"86",967,0.909652950973693,0.945001522231951,0.972583171508537
"87",984,0.913080238063622,0.947511376406286,0.974491511610035
"88",1010,0.919879513728179,0.952237611515712,0.977288627677845
"89",1013,0.920797455175002,0.953019195438906,0.977819210082398
"90",1014,0.921067748748867,0.953225687837322,0.977949287712405
"91",1042,0.927502263882921,0.957679704210618,0.980651072953384
"92",1047,0.928269859935852,0.958322641158362,0.981039727986852
"93",1061,0.930392708122577,0.960158061803338,0.982054623504539
"94",1120,0.941701059431442,0.967941630828043,0.986482919414727
"95",1141,0.945075174113434,0.970240867935326,0.988086721150161
"96",1148,0.945846158252135,0.970914483408311,0.988541410475394
"97",1158,0.946891893634181,0.971781924282971,0.988999562166364
"98",1176,0.94927686083915,0.973291031382295,0.989884036576829
"99",1202,0.953851525195554,0.97637482435207,0.991096399154901
"100",1230,0.957283741865249,0.978606902097586,0.992451151209861
"101",1242,0.9586291115326,0.97942915762399,0.992792288461215
"102",1334,0.967674057517988,0.984964753508002,0.995369153294334
"103",1340,0.968173758598747,0.985216556617928,0.995449241099664
"104",1377,0.971328336674171,0.98708246135588,0.996175540923557
"105",1389,0.972333340780599,0.987688534132193,0.996450280507457
"106",1414,0.974082318122569,0.988680789763364,0.996884026450226
"107",1450,0.976265932157187,0.989798681032765,0.9973210103438
"108",1523,0.980842798338734,0.99236397284665,0.998337165994748
"109",1526,0.98099109985905,0.99244421722367,0.998362007131929
"110",1537,0.981500207765064,0.992706037083899,0.998471374523552
"111",1541,0.981682931621617,0.992784478145604,0.998513986282642
"112",1551,0.982134189819845,0.992997517949768,0.99860680985722
"113",1564,0.982933710008564,0.993504524063098,0.99871405967095
"114",1592,0.984144498314109,0.994175718529762,0.998902065538846
"115",1667,0.987064546828854,0.995445156876133,0.999286675734235
"116",1721,0.988765859564566,0.996116418302272,0.999415885902966
"117",1755,0.9898005216611,0.996585175468777,0.999509361264969
"118",1760,0.989935640305362,0.996640078680994,0.999522445145897
"119",1806,0.991019523419186,0.997087871477112,0.999609084976182
"120",1823,0.991384832523165,0.997211587950514,0.999635418597822
"121",1841,0.991881121110077,0.997435128365486,0.999668707296025
"122",1848,0.992048322817382,0.997498137084727,0.999680920552115
