"","agemid","low95","median","up95"
"1",42,0.0534912518961067,0.0893061705932584,0.0996749003601557
"2",47,0.0534912518961067,0.0893061705932584,0.0996749003601557
"3",53,0.0534912518961067,0.0893061705932584,0.0996749003601557
"4",59,0.0534912518961067,0.0893061705932584,0.0996749003601557
"5",85,0.0534912518961067,0.0893061705932584,0.0996749003601557
"6",96,0.000389835150475922,0.00623541052059474,0.0390153471614272
"7",97,0.000389835150475922,0.00623541052059474,0.0390153471614272
"8",109,0.000389835150475922,0.00623541052059474,0.0390153471614272
"9",140,0.000389835150475922,0.00623541052059474,0.0390153471614272
"10",146,0.000389835150475922,0.00623541052059474,0.0390153471614272
"11",157,0.000389835150475922,0.00623541052059474,0.0390153471614272
"12",159,0.000389835150475922,0.00623541052059474,0.0390153471614272
"13",205,7.78681851828217e-05,0.00166731904338875,0.00983236397738311
"14",214,7.78681851828217e-05,0.00166731904338875,0.00983236397738311
"15",216,7.78681851828217e-05,0.00166731904338875,0.00983236397738311
"16",224,7.78681851828217e-05,0.00166731904338875,0.00983236397738311
"17",256,7.78681851828217e-05,0.00166731904338875,0.00983236397738311
"18",266,7.78681851828217e-05,0.00166731904338875,0.00983236397738311
"19",271,7.78681851828217e-05,0.00166731904338875,0.00983236397738311
"20",276,9.18351759005569e-05,0.00225530451804534,0.0129431315036403
"21",328,9.18351759005569e-05,0.00225530451804534,0.0129431315036403
"22",336,9.18351759005569e-05,0.00225530451804534,0.0129431315036403
"23",338,9.18351759005569e-05,0.00225530451804534,0.0129431315036403
"24",340,9.18351759005569e-05,0.00225530451804534,0.0129431315036403
"25",364,9.18351759005569e-05,0.00225530451804534,0.0129431315036403
"26",374,0.0534912518961067,0.0893061705932584,0.0996749003601557
"27",375,0.0534912518961067,0.0893061705932584,0.0996749003601557
"28",382,0.0534912518961067,0.0893061705932584,0.0996749003601557
"29",432,0.0534912518961067,0.0893061705932584,0.0996749003601557
"30",444,0.0534912518961067,0.0893061705932584,0.0996749003601557
"31",453,0.0534912518961067,0.0893061705932584,0.0996749003601557
"32",464,0.000389835150475922,0.00623541052059474,0.0390153471614272
"33",510,0.000389835150475922,0.00623541052059474,0.0390153471614272
"34",513,0.000389835150475922,0.00623541052059474,0.0390153471614272
"35",528,0.000389835150475922,0.00623541052059474,0.0390153471614271
"36",565,7.78681851828217e-05,0.00166731904338875,0.00983236397738311
"37",580,7.78681851828217e-05,0.00166731904338875,0.00983236397738311
"38",581,7.78681851828217e-05,0.00166731904338875,0.00983236397738311
"39",587,7.78681851828217e-05,0.00166731904338875,0.00983236397738311
"40",628,7.78681851828217e-05,0.00166731904338875,0.00983236397738311
"41",629,7.78681851828217e-05,0.00166731904338875,0.00983236397738311
"42",639,9.18351759005569e-05,0.00225530451804534,0.0129431315036403
"43",644,9.18351759005569e-05,0.00225530451804534,0.0129431315036403
"44",680,9.18351759005569e-05,0.00225530451804534,0.0129431315036403
"45",686,9.18351759005569e-05,0.00225530451804534,0.0129431315036403
"46",699,9.18351759005569e-05,0.00225530451804534,0.0129431315036403
"47",715,9.18351759005569e-05,0.00225530451804534,0.0129431315036403
"48",768,0.0534912518961067,0.0893061705932584,0.0996749003601557
"49",780,0.0534912518961067,0.0893061705932584,0.0996749003601557
"50",786,0.0534912518961067,0.0893061705932584,0.0996749003601557
"51",850,0.000389835150475922,0.00623541052059474,0.0390153471614272
"52",980,7.78681851828217e-05,0.00166731904338875,0.00983236397738311
"53",997,7.78681851828217e-05,0.00166731904338875,0.00983236397738311
"54",1014,9.18351759005569e-05,0.00225530451804534,0.0129431315036403
"55",1052,9.18351759005569e-05,0.00225530451804534,0.0129431315036403
"56",1134,0.0534912518961067,0.0893061705932584,0.0996749003601557
"57",1176,0.0534912518961067,0.0893061705932584,0.0996749003601557
"58",1188,0.000389835150475922,0.00623541052059474,0.0390153471614272
"59",1226,0.000389835150475922,0.00623541052059474,0.0390153471614272
"60",1348,7.78681851828217e-05,0.00166731904338875,0.00983236397738311
"61",1356,7.78681851828217e-05,0.00166731904338875,0.00983236397738311
"62",1377,9.18351759005569e-05,0.00225530451804534,0.0129431315036403
"63",1389,9.18351759005569e-05,0.00225530451804534,0.0129431315036403
"64",1519,0.0534912518961067,0.0893061705932584,0.0996749003601557
"65",1526,0.0534912518961067,0.0893061705932584,0.0996749003601557
"66",1564,0.000389835150475922,0.00623541052059474,0.0390153471614272
"67",1592,0.000389835150475922,0.00623541052059474,0.0390153471614272
"68",1676,7.78681851828217e-05,0.00166731904338875,0.00983236397738311
"69",1721,7.78681851828217e-05,0.00166731904338875,0.00983236397738311
"70",1755,9.18351759005569e-05,0.00225530451804534,0.0129431315036403
"71",1806,9.18351759005569e-05,0.00225530451804534,0.0129431315036403
"72",1823,9.18351759005569e-05,0.00225530451804534,0.0129431315036403
"73",1841,0.0534912518961067,0.0893061705932584,0.0996749003601557
"74",1848,0.0534912518961067,0.0893061705932584,0.0996749003601557
