"","agemid","low95","median","up95"
"1",42,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"2",47,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"3",53,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"4",59,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"5",85,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"6",96,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"7",97,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"8",109,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"9",140,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"10",146,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"11",157,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"12",159,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"13",205,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"14",214,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"15",216,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"16",224,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"17",256,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"18",266,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"19",271,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"20",276,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"21",328,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"22",336,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"23",338,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"24",340,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"25",364,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"26",374,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"27",375,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"28",382,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"29",432,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"30",444,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"31",453,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"32",464,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"33",510,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"34",513,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"35",528,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"36",565,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"37",580,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"38",581,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"39",587,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"40",628,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"41",629,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"42",639,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"43",644,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"44",680,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"45",686,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"46",699,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"47",715,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"48",768,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"49",780,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"50",786,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"51",850,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"52",980,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"53",997,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"54",1014,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"55",1052,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"56",1134,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"57",1176,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"58",1188,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"59",1226,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"60",1348,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"61",1356,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"62",1377,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"63",1389,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"64",1519,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"65",1526,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"66",1564,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"67",1592,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"68",1676,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"69",1721,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"70",1755,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"71",1806,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"72",1823,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"73",1841,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
"74",1848,8.23048763115494e-05,0.00254874160975037,0.0151468955170409
