"","agemid","low95","median","up95"
"1",42,0.00482397420397883,0.0072537031690272,0.00978819866489202
"2",47,0.00482397420397883,0.0072537031690272,0.00978819866489202
"3",53,0.00482397420397883,0.0072537031690272,0.00978819866489202
"4",59,0.00482397420397883,0.0072537031690272,0.00978819866489202
"5",85,0.00482397420397883,0.0072537031690272,0.00978819866489202
"6",96,2.41521834303678e-05,0.000602098657847041,0.00234654924152496
"7",97,2.41521834303678e-05,0.000602098657847041,0.00234654924152496
"8",109,2.41521834303678e-05,0.000602098657847041,0.00234654924152496
"9",140,2.41521834303678e-05,0.000602098657847041,0.00234654924152496
"10",146,2.41521834303678e-05,0.000602098657847041,0.00234654924152496
"11",157,2.41521834303678e-05,0.000602098657847041,0.00234654924152496
"12",159,2.41521834303678e-05,0.000602098657847041,0.00234654924152496
"13",205,6.07679044017944e-05,0.000597985481010094,0.00159083743735619
"14",214,6.07679044017944e-05,0.000597985481010094,0.00159083743735619
"15",216,6.07679044017944e-05,0.000597985481010094,0.00159083743735619
"16",224,6.07679044017944e-05,0.000597985481010094,0.00159083743735619
"17",256,6.07679044017944e-05,0.000597985481010094,0.00159083743735619
"18",266,6.07679044017944e-05,0.000597985481010094,0.00159083743735619
"19",271,6.07679044017944e-05,0.000597985481010094,0.00159083743735619
"20",276,0.000223906098982664,0.0011109195050987,0.00279533958730945
"21",328,0.000223906098982664,0.0011109195050987,0.00279533958730945
"22",336,0.000223906098982664,0.0011109195050987,0.00279533958730945
"23",338,0.000223906098982664,0.0011109195050987,0.00279533958730945
"24",340,0.000223906098982664,0.0011109195050987,0.00279533958730945
"25",364,0.000223906098982664,0.0011109195050987,0.00279533958730945
"26",374,0.00482397420397883,0.0072537031690272,0.00978819866489202
"27",375,0.00482397420397883,0.0072537031690272,0.00978819866489202
"28",382,0.00482397420397883,0.0072537031690272,0.00978819866489202
"29",432,0.00482397420397883,0.0072537031690272,0.00978819866489202
"30",444,0.00482397420397883,0.0072537031690272,0.00978819866489202
"31",453,0.00482397420397883,0.0072537031690272,0.00978819866489202
"32",464,2.41521834303678e-05,0.000602098657847041,0.00234654924152496
"33",510,2.41521834303678e-05,0.000602098657847041,0.00234654924152496
"34",513,2.41521834303678e-05,0.000602098657847041,0.00234654924152496
"35",528,2.41521834303678e-05,0.000602098657847041,0.00234654924152496
"36",565,6.07679044017944e-05,0.000597985481010094,0.00159083743735619
"37",580,6.07679044017944e-05,0.000597985481010094,0.00159083743735619
"38",581,6.07679044017944e-05,0.000597985481010094,0.00159083743735619
"39",587,6.07679044017944e-05,0.000597985481010094,0.00159083743735619
"40",628,6.07679044017944e-05,0.000597985481010094,0.00159083743735619
"41",629,6.07679044017944e-05,0.000597985481010094,0.00159083743735619
"42",639,0.000223906098982664,0.0011109195050987,0.00279533958730945
"43",644,0.000223906098982664,0.0011109195050987,0.00279533958730945
"44",680,0.000223906098982664,0.0011109195050987,0.00279533958730945
"45",686,0.000223906098982664,0.0011109195050987,0.00279533958730945
"46",699,0.000223906098982664,0.0011109195050987,0.00279533958730945
"47",715,0.000223906098982664,0.0011109195050987,0.00279533958730945
"48",768,0.00482397420397883,0.0072537031690272,0.00978819866489202
"49",780,0.00482397420397883,0.0072537031690272,0.00978819866489202
"50",786,0.00482397420397883,0.0072537031690272,0.00978819866489202
"51",850,2.41521834303678e-05,0.000602098657847041,0.00234654924152496
"52",980,6.07679044017944e-05,0.000597985481010094,0.00159083743735619
"53",997,6.07679044017944e-05,0.000597985481010094,0.00159083743735619
"54",1014,0.000223906098982664,0.0011109195050987,0.00279533958730945
"55",1052,0.000223906098982664,0.0011109195050987,0.00279533958730945
"56",1134,0.00482397420397883,0.0072537031690272,0.00978819866489202
"57",1176,0.00482397420397883,0.0072537031690272,0.00978819866489202
"58",1188,2.41521834303678e-05,0.000602098657847041,0.00234654924152496
"59",1226,2.41521834303678e-05,0.000602098657847041,0.00234654924152496
"60",1348,6.07679044017944e-05,0.000597985481010094,0.00159083743735619
"61",1356,6.07679044017944e-05,0.000597985481010094,0.00159083743735619
"62",1377,0.000223906098982664,0.0011109195050987,0.00279533958730945
"63",1389,0.000223906098982664,0.0011109195050987,0.00279533958730945
"64",1519,0.00482397420397883,0.0072537031690272,0.00978819866489202
"65",1526,0.00482397420397883,0.0072537031690272,0.00978819866489202
"66",1564,2.41521834303678e-05,0.000602098657847041,0.00234654924152496
"67",1592,2.41521834303678e-05,0.000602098657847041,0.00234654924152496
"68",1676,6.07679044017944e-05,0.000597985481010094,0.00159083743735619
"69",1721,6.07679044017944e-05,0.000597985481010094,0.00159083743735619
"70",1755,0.000223906098982664,0.0011109195050987,0.00279533958730945
"71",1806,0.000223906098982664,0.0011109195050987,0.00279533958730945
"72",1823,0.000223906098982664,0.0011109195050987,0.00279533958730945
"73",1841,0.00482397420397883,0.0072537031690272,0.00978819866489202
"74",1848,0.00482397420397883,0.0072537031690272,0.00978819866489202
